"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"1541","hsa-miR-5001-5p",9.15759840494877,0.434992461097838,0.512934556668422,6.12303245918402,0.294430781157124,0.356807759089343,12.5527709534146,9.28808655340859,8.22057818977209,10.74349519482,12.6921867154115,17.536715253575,5.71724024300261,4.31673376657625,5.51791687049642,7.77072656045601,9.35062983993718,8.52467661510195,10.9881140146593,6.3195211961929,7.64019258991812,4.51928550512214,13.6263296950906,9.51157153212254
"1542","hsa-miR-5002-3p",2.63531558833198,0.150162974178481,0.803256792643004,6.65255009075031,0.247789135688001,0.306236919923625,2.09212849223577,0,2.74019272992403,2.68587379870501,0.906584765386535,2.33822870047667,1.63349721228646,1.43891125552542,1.37947921762411,1.942681640114,4.95033344467262,2.84155887170065,0.915676167888277,0.789940149524112,4.77512036869883,4.51928550512214,7.82789152696692,3.65829674312405
"1543","hsa-miR-5002-5p",27.7108984404968,0.829543219978136,0.616236453084936,133.324003270522,4.68788555111879e-27,1.60598716545196e-26,2.09212849223577,0,5.48038545984806,4.02881069805751,7.25267812309228,7.01468610143002,15.5182235167214,15.8280238107796,19.3127090467375,26.2262021415391,50.6034085455424,29.5522122656868,40.2897513870842,33.1774862800127,43.9311073920292,75.9239964860519,68.421570383859,54.142791798236
"1544","hsa-miR-5003-3p",1.50339225578054,-0.985304416076574,0.883027771997729,9.57286710841011,0.0882830223113383,0.121510958964944,6.2763854767073,3.0960288511362,0,1.3429368993525,0.906584765386535,0,0,0,0,3.88536328022801,1.65011114822421,3.40987064604078,0.915676167888277,3.15976059809645,0.955024073739766,0,0,1.46331869724962
"1545","hsa-miR-5003-5p",0.0712053554462711,-0.0513340964030976,0.683161941816051,-0.553274638613363,1,NA,0,0,0,0,0,0,0,0,0,0,0.550037049408069,0,0,0,0,0,0,0.731659348624811
"1546","hsa-miR-5004-3p",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1547","hsa-miR-5004-5p",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1548","hsa-miR-5006-3p",3.55516288669726,-1.68891468595171,0.886929512197097,22.4212014637927,0.000435343391476964,0.000763534752702917,2.09212849223577,1.5480144255681,5.48038545984806,0,0,1.16911435023834,0,0,1.37947921762411,6.79938574039901,2.20014819763228,1.70493532302039,10.9881140146593,7.89940149524112,3.82009629495906,3.61542840409771,7.24804771015456,8.04825283487292
"1549","hsa-miR-5006-5p",0.0315728763522294,-0.0224507207199364,0.683155234216796,-1.01229659516403,1,NA,0,0,0,0,0,0,0,0,0,0,0,0.56831177434013,0,0,0,0,0,0
"1550","hsa-miR-5007-3p",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1551","hsa-miR-5007-5p",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1552","hsa-miR-5008-3p",1.04505537020401,-1.01288229818315,0.893196796969525,2.78290557030069,0.733412104802487,0.766609299822884,0,4.64404327670429,0,1.3429368993525,0,0,1.63349721228646,0,2.75895843524821,0.971340820057002,1.10007409881614,2.84155887170065,0,0.789940149524112,0.955024073739766,0.903857101024427,0.869765725218547,0
"1553","hsa-miR-5008-5p",0.335821806366373,0.0126980159446224,0.794241836824947,1.07123938291891,0.956617627235614,NA,0,0,0,0,0,1.16911435023834,0.81674860614323,0,2.75895843524821,0,0,0.56831177434013,0,0,0,0,0,0.731659348624811
"1554","hsa-miR-5009-3p",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555","hsa-miR-5009-5p",4.29166827748009,0.0919678031977317,0.622872141520659,20.6128657609301,0.000958439290970352,0.00163498467283178,14.6448994456504,4.64404327670429,8.22057818977209,9.40055829546753,6.34609335770574,9.35291480190669,1.63349721228646,0,0,2.91402246017101,3.30022229644841,1.70493532302039,1.83135233577655,1.57988029904822,4.77512036869883,1.80771420204885,2.89921908406182,2.19497804587443
"1556","hsa-miR-500a-3p",2334.16197750537,1.10005083940059,0.179960761538617,356.219444567195,8.01637541001653e-75,5.43283703059272e-74,774.087542127234,577.409380736901,811.097048057513,1818.33656172329,1528.5019144417,1335.12858797218,1030.73674095276,1109.4005780101,914.594721284782,1636.70928179605,1928.9799322741,2090.250706023,3896.20209436462,4184.31297202922,4050.25709673035,4591.59407320409,5961.95412446473,3775.36223890402
"1557","hsa-miR-500a-5p",0.263009300082253,-0.148240994245781,0.716879567287275,0.763687397627749,0.979291429131984,NA,0,0,0,0,0,0,0,0,1.37947921762411,0,0,0.56831177434013,1.83135233577655,0,0.955024073739766,0,0,0
"1558","hsa-miR-500b-3p",70.6865925754925,0.809162906094255,0.277871392204059,34.0722720112758,2.30340906376704e-06,4.58110223687002e-06,37.6583128602438,32.5083029369301,54.8038545984806,79.2332770617978,79.7794593540151,57.2866031616785,45.7379219440209,57.5564502210167,42.7638557463473,81.5926288847882,66.5544829783764,95.4763780891418,82.4108551099449,96.3726982419417,107.917720332594,70.5008538799053,95.6742297740401,88.5307811836021
"1559","hsa-miR-500b-5p",0.712988358058676,-0.118733812828131,0.873327478733534,3.27812628727786,0.657192165721732,0.70164266323202,0,0,0,1.3429368993525,0,0,0,0,0,0.971340820057002,1.10007409881614,1.70493532302039,2.74702850366483,3.15976059809645,0,1.80771420204885,0,0
"1560","hsa-miR-501-3p",2840.90442281304,0.675959881594534,0.200217089270382,422.009905480522,5.34071986777294e-89,4.06090102141028e-88,853.588424832193,572.765337460196,879.601866305614,1529.6051283625,1232.0486961603,961.011995895913,866.570271117967,1046.08848276698,911.835762849534,2141.80650822569,2156.14523367963,2417.02997626857,5311.8374499199,5492.45385964115,6369.0555477705,5950.0912960438,7602.62220413532,4842.121569199
"1561","hsa-miR-501-5p",381.315818911319,0.0053372341753866,0.189005646991179,1019.8196206472,3.07513293620175e-218,5.99170433038059e-217,89.961525166138,74.3046924272687,76.7253964378728,85.9479615585603,82.4992136501747,75.9924327654919,296.479744029992,289.221162360609,251.065217607587,702.279412901212,632.54260681928,614.345028061681,771.915009529818,805.738952514594,783.119740466608,379.619982430259,404.151140318218,447.775521358384
"1562","hsa-miR-5010-3p",133.217765762908,-1.48379468327472,0.223650330168095,454.689703491047,4.78232573615238e-96,3.89775176011897e-95,144.356865964268,105.264980938631,93.166552817417,38.9451700812226,38.983144911621,43.2572309588184,27.7694526088698,21.5836688328813,22.0716674819857,148.615145468721,180.412152205847,146.056126005413,129.110339672247,156.408149605774,160.444044388281,305.503700146256,323.552849781299,312.418541862794
