"","ensembl_gene_id_version","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","840_1.1","840_1.2","840_1.3","840_5.1","840_5.2","840_5.3","840_9.1","840_9.2","840_9.3","840_16.1","840_16.2","840_16.3","840_26.1","840_26.2","840_26.3","840_36.1","840_36.2","840_36.3"
"190","hsa-miR-1912-3p",4.47669538119789,-1.43990881053596,0.710633090396387,57.9566369304118,3.21092506486862e-11,7.71488161058029e-11,10.4606424611788,29.4122740857939,19.1813491094682,1.3429368993525,3.62633906154614,8.18380045166836,1.63349721228646,0,4.13843765287232,0.971340820057002,0.550037049408069,0,0,0.789940149524112,0,0,0.289921908406182,0
"191","hsa-miR-1912-5p",4.76026792231912,-1.26070831133099,0.658193002675535,77.3658324635867,2.98259772426793e-15,7.98132910335216e-15,18.8291564301219,24.7682308090896,19.1813491094682,5.37174759741002,8.15926288847881,3.50734305071501,0,2.87782251105083,0,0,0,0,0,0.789940149524112,1.91004814747953,0,0.289921908406182,0
"192","hsa-miR-1914-5p",11.2992466117426,-1.77260055141901,0.538698813015509,19.6633015957321,0.00144518316197678,0.00242223575670033,16.7370279378861,18.5761731068172,19.1813491094682,9.40055829546753,1.81316953077307,3.50734305071501,4.08374303071615,10.0723787886779,4.13843765287232,16.512793940969,14.8510003340179,17.617665004544,12.8194663504359,11.8491022428617,8.59521666365789,13.5578565153664,12.756563969872,7.31659348624811
"193","hsa-miR-192-5p",4635.66091723953,0.851784761454017,0.135036786587076,101.006793574443,3.24214231790903e-20,9.64904885544763e-20,3895.543252543,2910.26712006802,4389.7887533383,7202.17059122748,6521.97080219073,6516.64338822849,3445.86236931829,3246.18379246534,3938.41316631682,3900.90473334892,3893.71227275972,3804.27901743283,3811.04421075101,3611.60636362424,3697.85321352037,6454.44355841544,6740.10452662692,5461.10537813559
"194","hsa-miR-193a-3p",15.2018982085839,3.56446511485752,0.5774904693576,237.651854696553,2.4476919263684e-49,1.15616357279598e-48,4.18425698447153,1.5480144255681,0,32.2304855844601,39.8897296770075,51.4410314104868,42.4709275194479,37.4116926436608,51.0407310520919,1.942681640114,2.75018524704035,1.13662354868026,1.83135233577655,1.57988029904822,2.8650722212193,0,0.579843816812365,0.731659348624811
"195","hsa-miR-193a-5p",280.205905762679,2.44586807448642,0.211733972258483,624.390635659044,1.08488708879738e-132,1.16625362045719e-131,94.1457821506095,131.581226173288,101.387131007189,514.344832452009,605.598623278205,731.865583249199,736.707242741193,585.636880998845,790.441591698612,94.2200595455292,97.9065947946363,81.8368955049787,100.72437846771,78.2040748028871,97.4124555214561,53.3275689604412,63.4928979409539,84.872484440478
"196","hsa-miR-193b-3p",202.215756214227,-0.336038978590525,0.180414837267037,83.9560009816477,1.24596728339146e-16,3.46040356879543e-16,215.489234700284,243.038264814191,208.254647474226,170.552986217768,153.212825350324,206.933239992186,139.664011650492,151.085681830169,115.876254280425,274.889452076132,336.07263718833,327.915893794255,277.449878870148,229.082643361992,192.914862895433,122.020708638298,135.683453134093,139.746935587339
"197","hsa-miR-193b-5p",51.4067613337752,-0.625284626120941,0.266968635566997,128.044931170051,6.18576981579201e-26,2.04606232368505e-25,79.5008827049591,80.4967501295411,137.009636496201,57.7462866721577,50.768746861646,75.9924327654919,14.7014749105781,12.9502012997288,23.4511466996098,18.455475581083,16.5011114822421,15.3444179071835,43.036779890749,33.9674264295368,41.0660351708099,74.116282284003,84.367275346199,65.849341376233
"198","hsa-miR-194-3p",43.4185058504279,-0.701952349038796,0.378547175386567,58.7511656995513,2.20126248610911e-11,5.31971767476369e-11,77.4087542127234,47.988447192611,93.166552817417,49.6886652760427,46.2358230347133,30.3969731061968,19.6019665474375,20.1447575773558,26.210105134858,19.42681640114,21.4514449269147,21.0275356505848,9.15676167888277,15.0088628409581,33.4258425808918,102.13585241576,98.573448858102,50.4844950551119
"199","hsa-miR-194-5p",222.991835189055,-0.133299349629956,0.265208323257991,214.285589066267,2.48799569306664e-44,1.09630057570816e-43,89.961525166138,111.457038640903,71.2450109780248,76.5474032630928,97.0045698963592,80.6688901664452,261.359553965834,283.465517338507,154.5016723739,208.838276312255,199.113411885721,189.816132629603,159.32765321256,137.449586017195,97.4124555214561,600.16111508022,712.628050862396,482.895170092375
"200","hsa-miR-195-3p",56.1055910957513,-1.35446186680257,0.327325241725993,342.896744837141,5.91937485364083e-72,3.84451064713027e-71,284.529474944064,148.609384854537,230.176189313619,88.6338353572653,76.1531202924689,72.4850897147769,9.80098327371876,8.6334675331525,22.0716674819857,7.77072656045601,7.70051869171297,6.25142951774143,5.49405700732966,1.57988029904822,11.4602888848772,13.5578565153664,8.40773534377928,6.5849341376233
"201","hsa-miR-195-5p",20.1413541530645,-0.665278345249551,0.396713961022471,72.5634630693146,2.99756263327214e-14,7.70713526534094e-14,48.1189553214226,54.1805048948834,21.9215418393922,24.1728641883451,21.7580343692768,30.3969731061968,26.1359553965834,34.53387013261,28.9690635701062,14.570112300855,13.2008891857937,10.2296119381223,8.24108551099449,3.94970074762056,4.77512036869883,10.8462852122931,4.34882862609273,2.19497804587443
"202","hsa-miR-197-3p",2986.84610908721,0.421935136327339,0.0959041317492657,486.699338916988,5.92878278514629e-103,5.31884326120678e-102,1562.81998370012,1303.42814632834,1592.05197608586,2000.97598003523,1902.01483778095,2062.31771382043,2419.20937139625,2261.96849368596,2131.29539122924,3604.64578323153,3259.51955479222,3607.07483173681,3787.23663038591,3587.11821898899,3560.32974690185,5185.42818857714,5213.66567886837,4722.12943602453
"203","hsa-miR-199a-3p",3.10632755839088,-1.2269375317201,0.877760800720366,25.8298587296467,9.62775506227201e-05,0.000175267307483988,0,0,0,0,0,0,4.08374303071615,4.31673376657625,9.65635452336874,2.91402246017101,3.30022229644841,2.27324709736052,10.072437846771,4.73964089714467,5.73014444243859,2.71157130307328,3.189140992468,2.92663739449924
"204","hsa-miR-199b-5p",2670.44250484336,0.431704416364385,0.187629547980843,428.814342357124,1.82140371294684e-90,1.39342971168387e-89,615.085776717315,469.048370947134,652.165869721919,872.908984579128,863.975281413368,630.152634778463,4481.4996019079,6154.22343988221,4273.62661619948,2030.10231391913,1933.93026571877,1956.69743905307,3194.7941497622,3326.43796964604,2507.89321764062,4811.23134875303,5315.42826871895,3978.76353782172
"205","hsa-miR-19a-3p",448.189068542736,-0.380582930218602,0.240691991272202,183.644121797498,8.91343455545243e-38,3.60878340605493e-37,441.439111861747,698.154505931212,421.989680408301,300.817865454961,462.358230347133,431.403195237946,1063.40668519849,1107.96166675457,696.637004900173,474.014320187817,528.585604481154,468.288902056267,261.883384016047,235.402164558185,168.084236978199,90.3857101024427,90.745557331135,125.845407963467
"206","hsa-miR-19b-1-5p",30.4669553504601,-0.468789561474475,0.329248569067214,97.5543865888464,1.7310468230571e-19,5.09107402913257e-19,46.0268268291869,47.988447192611,49.3234691386325,48.3457283766902,27.197542961596,26.8896300554817,58.8058996423125,54.6786277099658,42.7638557463473,39.8249736223371,28.6019265692196,24.4374062966256,10.9881140146593,7.10946134571701,9.55024073739766,11.7501423133176,7.53796961856074,6.5849341376233
"207","hsa-miR-19b-3p",33.2039988317664,0.697349405531929,0.391224812534819,119.813253232162,3.43784994739146e-24,1.10775164971503e-23,23.0134134145934,44.8924183414748,21.9215418393922,42.9739807792802,51.6753316270325,57.2866031616785,76.7743689774636,89.2124978425759,45.5228141815955,50.5097226429641,32.4521859150761,27.8472769426664,5.49405700732966,5.52958104666878,4.77512036869883,9.03857101024427,2.89921908406182,5.85327478899849
"208","hsa-miR-200a-3p",453.564663826999,0.315550007926018,0.186031419308852,1392.89283744768,4.77302616089728e-299,1.45169844454608e-297,905.891637138087,1210.54728079425,904.26360087493,1086.43595157618,1351.71788519132,1277.8419848105,476.981185987646,387.067127736337,315.90074083592,30.1115654217671,36.8524823103406,26.142341619646,24.7232565329835,35.547306728585,22.9205777697544,22.5964275256107,26.6728155733688,21.9497804587443
"209","hsa-miR-200a-5p",228.007729567581,-1.14949699639366,0.304878673284438,788.97506756286,2.80740415031474e-168,3.97821929027555e-167,1113.01235786943,540.257034523266,1172.80248840748,405.566943604456,333.623193662245,419.712051735563,15.5182235167214,14.3891125552542,20.6921882643616,4.85670410028501,4.95033344467262,3.97818242038091,3.66270467155311,7.10946134571701,9.55024073739766,17.1732849194641,13.6263296950906,3.65829674312405
"210","hsa-miR-200b-3p",3607.88766867797,-0.386515091387495,0.173373809474009,2556.38232025705,0,0,13021.4077356754,8902.63096144213,13405.0228347884,8880.84171541811,9077.63325581537,8462.04966702508,695.053063827889,523.763697011252,789.062112480988,63.1371533037051,72.6048905218651,81.8368955049787,123.616282664917,104.272099737183,122.24308143869,209.694847437667,230.777839091321,176.329903018579
